filename,path,label,class_dir,site,hive_proxy,session,disease_code,native_w,native_h,native_area_px,file_size_bytes,mean_intensity_256,lab_L_native,lab_a_native,lab_b_native,lab_L_256,lab_a_256,lab_b_256,rgb_r_native,rgb_g_native,rgb_b_native,rgb_r_256,rgb_g_256,rgb_b_256,otsu_threshold,otsu_largest_area_px,otsu_largest_area_frac,otsu_circularity,otsu_aspect_ratio,md5,phash_hex
B_001_001_20230819184543_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819184543_001_004_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1162907,38.901458740234375,15.188754992737836,7.3386858603394955,-3.0630574845679064,15.146550197227329,7.336334228515625,-3.0540618896484375,47.00176408179012,34.14006606867284,42.99157407407407,46.90538024902344,34.04243469238281,42.876922607421875,48.0,562254.0,0.2711487268518519,0.026218999948294217,1.5824074074074075,123dbf9d58c9e7a1e7e039c0b59655db,ca8e6019f7645d1d
B_001_001_20230819185339_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819185339_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1110678,38.54866027832031,14.816682363531832,5.233641975308643,-12.018914448302468,14.782672956878065,5.226654052734375,-12.003265380859375,35.91509789737654,36.66803337191358,55.70094955632716,35.83610534667969,36.593414306640625,55.608367919921875,61.0,801548.0,0.38654899691358025,0.016052888482870717,1.7777777777777777,1444b9910fc4a2c56c004382f796d92f,ce79fcce31850532
B_001_001_20230819221134_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819221134_001_004_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1127053,44.04765319824219,17.321021506596466,6.287120466820994,-13.386369116512341,17.279956294041053,6.2791900634765625,-13.377273559570312,41.61065923996914,41.6166869212963,63.62066936728395,41.52130126953125,41.523895263671875,63.51997375488281,59.0,298964.0,0.14417631172839507,0.06726563844290402,0.6916666666666667,cec96a14f25b1006a0f2e5e7d6fae10e,a64fc66d5bb01a52
B_001_001_20230819221722_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819221722_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1130803,39.026214599609375,15.16490748305495,4.929197530864201,-12.632992380401234,15.129023533241421,4.9176025390625,-12.611495971679688,35.40798900462963,37.512643711419756,56.93087577160494,35.32304382324219,37.43841552734375,56.81884765625,57.0,787105.5,0.37958405671296297,0.022178303670216212,1.7777777777777777,f7d863eccd0d9c93302d8a0d8a21de39,a325a95b2d511de6
B_001_001_20230819222852_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819222852_001_003_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1034770,38.688385009765625,15.417695662369887,6.95227237654322,-8.50164255401235,15.379782284007353,6.957275390625,-8.4986572265625,41.975521797839505,34.65348765432099,51.694925250771604,41.88243103027344,34.570465087890625,51.602264404296875,40.0,1075560.0,0.5186921296296296,0.061580007707207916,1.7777777777777777,06bcff592b70fa6aa156b06d98087aa2,e2b985ed4b901f85
B_001_001_20230819223943_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819223943_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1059540,43.678955078125,17.09259202523602,5.092531828703699,-12.13188271604939,17.05486821193321,5.0893096923828125,-12.126266479492188,40.90755063657407,41.851186824845676,61.003078221450615,40.815582275390625,41.76564025878906,60.90541076660156,61.0,1247132.5,0.6014334972993827,0.05487139299485624,1.7777777777777777,5162c1085b11d840e9e8d0caa8567ae6,fb5bec6404da9198
B_001_001_20230819224112_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230819224112_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230819,003,1920,1080,2073600,1092165,38.50360107421875,14.768188506112322,6.186603973765443,-13.470840567129628,14.726430855545344,6.184326171875,-13.458602905273438,36.04134837962963,36.14517939814815,57.863695023148146,35.9478759765625,36.055023193359375,57.75457763671875,63.0,243081.5,0.11722680362654321,0.03735773042248375,0.8364167478091529,dc78702bffa2837c97b985bdf1c25bce,c7c78c383839a6e6
B_001_001_20230820211410_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230820211410_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230820,003,1920,1080,2073600,1044498,37.155029296875,14.316648889494068,6.727817804783939,-7.823995466820989,14.276476093367034,6.7218170166015625,-7.8032073974609375,40.64618634259259,33.37231722608025,48.300348668981485,40.553436279296875,33.284881591796875,48.18775939941406,47.0,1010373.0,0.48725549768518517,0.04182053715389649,1.7777777777777777,dfbbae8e57382f0793687bab640f3fa8,9958caad69e43176
B_001_001_20230820212924_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230820212924_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230820,003,1920,1080,2073600,1146460,48.60467529296875,19.043508495219072,9.58945794753086,-3.5555579668209845,19.003625009574144,9.580474853515625,-3.541290283203125,59.61120081018519,42.258008777006175,53.18826919367284,59.517059326171875,42.161224365234375,53.07304382324219,60.0,490004.5,0.2363061824845679,0.07056729418012639,1.645278450363196,5b1aac517f2c9814f781f3df6394f21b,ca0489f88b733f93
B_001_001_20230820222754_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230820222754_001_004_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230820,003,1920,1080,2073600,1025137,39.406829833984375,15.539694156983781,6.080301890432111,-9.467927276234562,15.493158078661152,6.082366943359375,-9.4599609375,40.697703028549384,36.138200231481484,53.928078703703704,40.59181213378906,36.030853271484375,53.8099365234375,49.0,261245.5,0.1259864486882716,0.17768857811985558,1.3700361010830324,97b8cc47874037dc1be7372e8ae74d86,e60cf4f331f0c686
B_001_001_20230821180326_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821180326_001_004_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1185924,42.99806213378906,16.765499992435245,5.225966917438285,-9.759221643518515,16.725703220741423,5.2266998291015625,-9.74627685546875,42.8349430941358,40.430978973765434,57.46125868055555,42.74322509765625,40.34375,57.35661315917969,63.0,1217641.5,0.5872113715277778,0.06018337042594786,1.7777777777777777,a009366de06f24ca7d47f730768c9bf3,861c696339c7969b
B_001_001_20230821181213_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821181213_001_004_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1098731,41.661285400390625,16.444890575829096,7.258677179783945,-10.862560281635808,16.404652315027572,7.2530059814453125,-10.844512939453125,43.554087577160495,37.69416425540123,57.99699893904321,43.46446228027344,37.601165771484375,57.88133239746094,49.0,835974.0,0.40315104166666665,0.04073262699902738,1.7777777777777777,05f62535f3ecb365be71fa0ec17f804e,9869730f2639e6a3
B_001_001_20230821184615_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821184615_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1091896,33.90765380859375,12.826366761982571,4.448698881172845,-10.848383005401232,12.789486155790442,4.4506988525390625,-10.826568603515625,31.475665509259258,32.16777295524691,49.93657552083334,31.390670776367188,32.0831298828125,49.83369445800781,58.0,531585.5,0.25635874807098763,0.03698744703759129,1.3212962962962962,874ee62e1b801fc51017cbbc1481b36d,8a939bc4236caf33
B_001_001_20230821185038_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821185038_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1126888,38.92041015625,14.929895530743163,5.110485628858015,-11.544183545524689,14.887049057904411,5.1162109375,-11.537033081054688,36.90035300925926,36.981096161265434,54.99350983796296,36.81257629394531,36.88519287109375,54.88572692871094,66.0,1114326.0,0.5373871527777778,0.05357862519528079,1.7777777777777777,800609753cb5f5f316c7106cadea8e34,92926d6d6d6c9193
B_001_001_20230821185245_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821185245_001_002_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1152836,47.988616943359375,18.8263866194626,8.452640335648141,-5.829789255401238,18.780900543811274,8.4556884765625,-5.813018798828125,55.36633825231481,42.86433883101852,55.896693672839504,55.26188659667969,42.76292419433594,55.77197265625,57.0,662822.0,0.3196479552469136,0.03768976347650404,1.5435185185185185,031660b759a0256419c7342ea2aac0f6,cd18b953c64626ed
B_001_001_20230821190433_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821190433_001_003_000_003.jpg,1,abnormal,B_001,B_001_001,B_001_001_20230821,003,1920,1080,2073600,1072752,37.77790832519531,14.706357608629872,6.10936776620369,-10.289067322530869,14.672414742264094,6.1015625,-10.273330688476562,37.8965803433642,34.88341001157407,53.06671392746914,37.81005859375,34.805877685546875,52.96830749511719,50.0,1086895.0,0.5241584683641975,0.07238786184192804,1.7703703703703704,b37b316c1d3eaead27cfa800f4c8e4a0,b069566eb1806bf9
